line_id,seq,x,y,z,r,g,b,basin_id
23051,0,-148.5,209.5,-14.6144,0.3025,0.7975,0.486014,33
23051,1,-148,209.5,-14.5566,0.3025,0.7975,0.486014,33
23052,0,-148.5,210,-14.5682,0.3025,0.7975,0.486014,33
23052,1,-148,210,-14.509,0.3025,0.7975,0.486014,33
23053,0,-148,-240,-6.54921,0.3025,0.573377,0.7975,43
23053,1,-148,-239.5,-6.59755,0.3025,0.573377,0.7975,43
23054,0,-148,-239.5,-6.59755,0.3025,0.573377,0.7975,43
23054,1,-148,-239,-6.64385,0.3025,0.573377,0.7975,43
23055,0,-148,-239.5,-6.59755,0.3025,0.573377,0.7975,43
23055,1,-147.5,-239.5,-6.63488,0.3025,0.573377,0.7975,43
23056,0,-148,-239,-6.64385,0.7975,0.71167,0.3025,52
23056,1,-148,-238.5,-6.68791,0.7975,0.71167,0.3025,52
23057,0,-148,-239,-6.64385,0.7975,0.71167,0.3025,52
23057,1,-147.5,-239,-6.68204,0.7975,0.71167,0.3025,52
23058,0,-148,-238.5,-6.68791,0.7975,0.71167,0.3025,52
23058,1,-147.5,-238.5,-6.72675,0.7975,0.71167,0.3025,52
23059,0,-148,-161.5,-7.47922,0.7975,0.71167,0.3025,52
23059,1,-148,-161,-7.48598,0.7975,0.71167,0.3025,52
23060,0,-148,-161.5,-7.47922,0.7975,0.71167,0.3025,52
23060,1,-147.5,-161.5,-7.49726,0.7975,0.71167,0.3025,52
23061,0,-148,-161,-7.48598,0.717815,0.7975,0.3025,44
23061,1,-147.5,-161,-7.50388,0.717815,0.7975,0.3025,44
23062,0,-148,-149,-7.2555,0.717815,0.7975,0.3025,44
23062,1,-148,-148.5,-7.27078,0.717815,0.7975,0.3025,44
23063,0,-148,-148.5,-7.27078,0.717815,0.7975,0.3025,44
23063,1,-148,-148,-7.2914,0.717815,0.7975,0.3025,44
23064,0,-148,-148.5,-7.27078,0.717815,0.7975,0.3025,44
23064,1,-147.5,-148.5,-7.29991,0.717815,0.7975,0.3025,44
23065,0,-148,-148,-7.2914,0.7975,0.3025,0.696744,37
23065,1,-148,-147.5,-7.31686,0.7975,0.3025,0.696744,37
23066,0,-148,-148,-7.2914,0.7975,0.3025,0.696744,37
23066,1,-147.5,-148,-7.31847,0.7975,0.3025,0.696744,37
23067,0,-148,-147.5,-7.31686,0.7975,0.3025,0.696744,37
23067,1,-147.5,-147.5,-7.34157,0.7975,0.3025,0.696744,37
23068,0,-148,-110.5,-7.5701,0.7975,0.3025,0.696744,37
23068,1,-148,-110,-7.56817,0.7975,0.3025,0.696744,37
23069,0,-148,-110.5,-7.5701,0.7975,0.3025,0.696744,37
23069,1,-147.5,-110.5,-7.5676,0.7975,0.3025,0.696744,37
23070,0,-148,-110,-7.56817,0.464937,0.3025,0.7975,40
23070,1,-148,-109.5,-7.57229,0.464937,0.3025,0.7975,40
23071,0,-148,-110,-7.56817,0.464937,0.3025,0.7975,40
23071,1,-147.5,-110,-7.56413,0.464937,0.3025,0.7975,40
23072,0,-148,-109.5,-7.57229,0.464937,0.3025,0.7975,40
23072,1,-147.5,-109.5,-7.56647,0.464937,0.3025,0.7975,40
23073,0,-148,-32,7.39393,0.464937,0.3025,0.7975,40
23073,1,-148,-31.5,7.45945,0.464937,0.3025,0.7975,40
23074,0,-148,-31.5,7.45945,0.464937,0.3025,0.7975,40
23074,1,-148,-31,7.52257,0.464937,0.3025,0.7975,40
23075,0,-148,-31.5,7.45945,0.464937,0.3025,0.7975,40
23075,1,-147.5,-31.5,7.49657,0.464937,0.3025,0.7975,40
23076,0,-148,-31,7.52257,0.7975,0.3025,0.633524,16
23076,1,-148,-30.5,7.58262,0.7975,0.3025,0.633524,16
23077,0,-148,-31,7.52257,0.7975,0.3025,0.633524,16
23077,1,-147.5,-31,7.55663,0.7975,0.3025,0.633524,16
23078,0,-148,-30.5,7.58262,0.7975,0.3025,0.633524,16
23078,1,-148,-30,7.63887,0.7975,0.3025,0.633524,16
23079,0,-148,-30.5,7.58262,0.7975,0.3025,0.633524,16
23079,1,-147.5,-30.5,7.61365,0.7975,0.3025,0.633524,16
23080,0,-148,-30,7.63887,0.489086,0.7975,0.3025,15
23080,1,-148,-29.5,7.69062,0.489086,0.7975,0.3025,15
23081,0,-148,-30,7.63887,0.489086,0.7975,0.3025,15
23081,1,-147.5,-30,7.66695,0.489086,0.7975,0.3025,15
23082,0,-148,-29.5,7.69062,0.489086,0.7975,0.3025,15
23082,1,-147.5,-29.5,7.71587,0.489086,0.7975,0.3025,15
23083,0,-148,-0.5,5.23773,0.489086,0.7975,0.3025,15
23083,1,-148,0,5.23885,0.489086,0.7975,0.3025,15
23084,0,-148,-0.5,5.23773,0.489086,0.7975,0.3025,15
23084,1,-147.5,-0.5,5.27963,0.489086,0.7975,0.3025,15
23085,0,-148,0,5.23885,0.3025,0.344645,0.7975,14
23085,1,-147.5,0,5.2807,0.3025,0.344645,0.7975,14
23086,0,-148,1,5.23532,0.3025,0.344645,0.7975,14
23086,1,-148,1.5,5.23091,0.3025,0.344645,0.7975,14
23087,0,-148,1,5.23532,0.3025,0.344645,0.7975,14
23087,1,-147.5,1,5.2773,0.3025,0.344645,0.7975,14
23088,0,-148,1.5,5.23091,0.7975,0.341576,0.3025,34
23088,1,-147.5,1.5,5.27305,0.7975,0.341576,0.3025,34
23089,0,-148,5,5.1512,0.7975,0.341576,0.3025,34
23089,1,-148,5.5,5.1329,0.7975,0.341576,0.3025,34
23090,0,-148,5,5.1512,0.7975,0.341576,0.3025,34
23090,1,-147.5,5,5.19562,0.7975,0.341576,0.3025,34
23091,0,-148,5.5,5.1329,0.3025,0.7975,0.753819,38
23091,1,-147.5,5.5,5.17775,0.3025,0.7975,0.753819,38
23092,0,-148,35.5,4.26871,0.3025,0.7975,0.753819,38
23092,1,-148,36,4.32913,0.3025,0.7975,0.753819,38
23093,0,-148,35.5,4.26871,0.3025,0.7975,0.753819,38
23093,1,-147.5,35.5,4.23302,0.3025,0.7975,0.753819,38
23094,0,-148,36,4.32913,0.3025,0.7975,0.753819,38
23094,1,-148,36.5,4.38099,0.3025,0.7975,0.753819,38
23095,0,-148,36,4.32913,0.3025,0.7975,0.753819,38
23095,1,-147.5,36,4.28961,0.3025,0.7975,0.753819,38
23096,0,-148,36.5,4.38099,0.732747,0.3025,0.7975,45
23096,1,-148,37,4.42319,0.732747,0.3025,0.7975,45
23097,0,-148,36.5,4.38099,0.732747,0.3025,0.7975,45
23097,1,-147.5,36.5,4.33829,0.732747,0.3025,0.7975,45
23098,0,-148,42,4.47719,0.732747,0.3025,0.7975,45
23098,1,-148,42.5,4.45753,0.732747,0.3025,0.7975,45
23099,0,-148,42.5,4.45753,0.732747,0.3025,0.7975,45
23099,1,-148,43,4.43425,0.732747,0.3025,0.7975,45
23100,0,-148,42.5,4.45753,0.732747,0.3025,0.7975,45
23100,1,-147.5,42.5,4.42141,0.732747,0.3025,0.7975,45
23101,0,-148,43,4.43425,0.7975,0.443866,0.3025,47
23101,1,-148,43.5,4.40759,0.7975,0.443866,0.3025,47
23102,0,-148,43,4.43425,0.7975,0.443866,0.3025,47
23102,1,-147.5,43,4.40073,0.7975,0.443866,0.3025,47
23103,0,-148,43.5,4.40759,0.7975,0.443866,0.3025,47
23103,1,-147.5,43.5,4.37676,0.7975,0.443866,0.3025,47
23104,0,-148,72.5,3.70199,0.7975,0.443866,0.3025,47
23104,1,-148,73,3.68743,0.7975,0.443866,0.3025,47
23105,0,-148,72.5,3.70199,0.7975,0.443866,0.3025,47
23105,1,-147.5,72.5,3.66304,0.7975,0.443866,0.3025,47
23106,0,-148,73,3.68743,0.567232,0.3025,0.7975,53
23106,1,-147.5,73,3.6492,0.567232,0.3025,0.7975,53
23107,0,-148,109,-2.59442,0.567232,0.3025,0.7975,53
23107,1,-148,109.5,-2.61846,0.567232,0.3025,0.7975,53
23108,0,-148,109.5,-2.61846,0.567232,0.3025,0.7975,53
23108,1,-148,110,-2.64357,0.567232,0.3025,0.7975,53
23109,0,-148,109.5,-2.61846,0.567232,0.3025,0.7975,53
23109,1,-147.5,109.5,-2.67925,0.567232,0.3025,0.7975,53
23110,0,-148,110,-2.64357,0.45001,0.7975,0.3025,49
23110,1,-148,110.5,-2.67029,0.45001,0.7975,0.3025,49
23111,0,-148,110,-2.64357,0.45001,0.7975,0.3025,49
23111,1,-147.5,110,-2.70398,0.45001,0.7975,0.3025,49
23112,0,-148,110.5,-2.67029,0.45001,0.7975,0.3025,49
23112,1,-147.5,110.5,-2.73043,0.45001,0.7975,0.3025,49
23113,0,-148,136,-7.02808,0.45001,0.7975,0.3025,49
23113,1,-148,136.5,-7.15102,0.45001,0.7975,0.3025,49
23114,0,-148,136.5,-7.15102,0.45001,0.7975,0.3025,49
23114,1,-148,137,-7.27688,0.45001,0.7975,0.3025,49
23115,0,-148,136.5,-7.15102,0.45001,0.7975,0.3025,49
23115,1,-147.5,136.5,-7.22762,0.45001,0.7975,0.3025,49
23116,0,-148,137,-7.27688,0.7975,0.3025,0.428939,42
23116,1,-148,137.5,-7.40584,0.7975,0.3025,0.428939,42
23117,0,-148,137,-7.27688,0.7975,0.3025,0.428939,42
23117,1,-147.5,137,-7.35234,0.7975,0.3025,0.428939,42
23118,0,-148,137.5,-7.40584,0.7975,0.3025,0.428939,42
23118,1,-147.5,137.5,-7.48009,0.7975,0.3025,0.428939,42
23119,0,-148,159.5,-10.6081,0.7975,0.3025,0.428939,42
23119,1,-148,160,-10.6062,0.7975,0.3025,0.428939,42
23120,0,-148,159.5,-10.6081,0.7975,0.3025,0.428939,42
23120,1,-147.5,159.5,-10.6033,0.7975,0.3025,0.428939,42
23121,0,-148,160,-10.6062,0.7975,0.3025,0.428939,42
23121,1,-148,160.5,-10.6088,0.7975,0.3025,0.428939,42
23122,0,-148,160,-10.6062,0.7975,0.3025,0.428939,42
23122,1,-147.5,160,-10.6026,0.7975,0.3025,0.428939,42
23123,0,-148,160.5,-10.6088,0.7975,0.609381,0.3025,39
23123,1,-147.5,160.5,-10.6061,0.7975,0.609381,0.3025,39
23124,0,-148,209,-14.6034,0.7975,0.609381,0.3025,39
23124,1,-148,209.5,-14.5566,0.7975,0.609381,0.3025,39
23125,0,-148,209.5,-14.5566,0.7975,0.609381,0.3025,39
23125,1,-148,210,-14.509,0.7975,0.609381,0.3025,39
23126,0,-148,209.5,-14.5566,0.7975,0.609381,0.3025,39
23126,1,-147.5,209.5,-14.4912,0.7975,0.609381,0.3025,39
23127,0,-148,210,-14.509,0.3025,0.7975,0.486014,33
23127,1,-148,210.5,-14.4609,0.3025,0.7975,0.486014,33
23128,0,-148,210,-14.509,0.3025,0.7975,0.486014,33
23128,1,-147.5,210,-14.442,0.3025,0.7975,0.486014,33
23129,0,-148,210.5,-14.4609,0.3025,0.7975,0.486014,33
23129,1,-147.5,210.5,-14.3924,0.3025,0.7975,0.486014,33
23130,0,-147.5,-239.5,-6.63488,0.3025,0.573377,0.7975,43
23130,1,-147.5,-239,-6.68204,0.3025,0.573377,0.7975,43
23131,0,-147.5,-239,-6.68204,0.3025,0.573377,0.7975,43
23131,1,-147.5,-238.5,-6.72675,0.3025,0.573377,0.7975,43
23132,0,-147.5,-239,-6.68204,0.3025,0.573377,0.7975,43
23132,1,-147,-239,-6.72134,0.3025,0.573377,0.7975,43
23133,0,-147.5,-238.5,-6.72675,0.7975,0.71167,0.3025,52
23133,1,-147.5,-238,-6.7688,0.7975,0.71167,0.3025,52
23134,0,-147.5,-238.5,-6.72675,0.7975,0.71167,0.3025,52
23134,1,-147,-238.5,-6.76671,0.7975,0.71167,0.3025,52
23135,0,-147.5,-238,-6.7688,0.7975,0.71167,0.3025,52
23135,1,-147,-238,-6.80914,0.7975,0.71167,0.3025,52
23136,0,-147.5,-161.5,-7.49726,0.7975,0.71167,0.3025,52
23136,1,-147.5,-161,-7.50388,0.7975,0.71167,0.3025,52
23137,0,-147.5,-161.5,-7.49726,0.7975,0.71167,0.3025,52
23137,1,-147,-161.5,-7.51565,0.7975,0.71167,0.3025,52
23138,0,-147.5,-161,-7.50388,0.717815,0.7975,0.3025,44
23138,1,-147,-161,-7.52218,0.717815,0.7975,0.3025,44
23139,0,-147.5,-148.5,-7.29991,0.717815,0.7975,0.3025,44
23139,1,-147.5,-148,-7.31847,0.717815,0.7975,0.3025,44
23140,0,-147.5,-148,-7.31847,0.717815,0.7975,0.3025,44
23140,1,-147.5,-147.5,-7.34157,0.717815,0.7975,0.3025,44
23141,0,-147.5,-148,-7.31847,0.717815,0.7975,0.3025,44
23141,1,-147,-148,-7.35004,0.717815,0.7975,0.3025,44
23142,0,-147.5,-147.5,-7.34157,0.7975,0.3025,0.696744,37
23142,1,-147.5,-147,-7.36875,0.7975,0.3025,0.696744,37
23143,0,-147.5,-147.5,-7.34157,0.7975,0.3025,0.696744,37
23143,1,-147,-147.5,-7.3705,0.7975,0.3025,0.696744,37
23144,0,-147.5,-147,-7.36875,0.7975,0.3025,0.696744,37
23144,1,-147,-147,-7.39473,0.7975,0.3025,0.696744,37
23145,0,-147.5,-110.5,-7.5676,0.7975,0.3025,0.696744,37
23145,1,-147.5,-110,-7.56413,0.7975,0.3025,0.696744,37
23146,0,-147.5,-110.5,-7.5676,0.7975,0.3025,0.696744,37
23146,1,-147,-110.5,-7.57154,0.7975,0.3025,0.696744,37
23147,0,-147.5,-110,-7.56413,0.464937,0.3025,0.7975,40
23147,1,-147.5,-109.5,-7.56647,0.464937,0.3025,0.7975,40
23148,0,-147.5,-110,-7.56413,0.464937,0.3025,0.7975,40
23148,1,-147,-110,-7.56632,0.464937,0.3025,0.7975,40
23149,0,-147.5,-109.5,-7.56647,0.464937,0.3025,0.7975,40
23149,1,-147.5,-109,-7.57363,0.464937,0.3025,0.7975,40
23150,0,-147.5,-109.5,-7.56647,0.464937,0.3025,0.7975,40
23150,1,-147,-109.5,-7.56664,0.464937,0.3025,0.7975,40
23151,0,-147.5,-109,-7.57363,0.464937,0.3025,0.7975,40
23151,1,-147,-109,-7.57154,0.464937,0.3025,0.7975,40
23152,0,-147.5,-31.5,7.49657,0.464937,0.3025,0.7975,40
23152,1,-147.5,-31,7.55663,0.464937,0.3025,0.7975,40
23153,0,-147.5,-31,7.55663,0.464937,0.3025,0.7975,40
23153,1,-147.5,-30.5,7.61365,0.464937,0.3025,0.7975,40
23154,0,-147.5,-31,7.55663,0.464937,0.3025,0.7975,40
23154,1,-147,-31,7.58777,0.464937,0.3025,0.7975,40
23155,0,-147.5,-30.5,7.61365,0.7975,0.3025,0.633524,16
23155,1,-147.5,-30,7.66695,0.7975,0.3025,0.633524,16
23156,0,-147.5,-30.5,7.61365,0.7975,0.3025,0.633524,16
23156,1,-147,-30.5,7.64127,0.7975,0.3025,0.633524,16
23157,0,-147.5,-30,7.66695,0.7975,0.3025,0.633524,16
23157,1,-147.5,-29.5,7.71587,0.7975,0.3025,0.633524,16
23158,0,-147.5,-30,7.66695,0.7975,0.3025,0.633524,16
23158,1,-147,-30,7.69113,0.7975,0.3025,0.633524,16
23159,0,-147.5,-29.5,7.71587,0.489086,0.7975,0.3025,15
23159,1,-147.5,-29,7.75976,0.489086,0.7975,0.3025,15
23160,0,-147.5,-29.5,7.71587,0.489086,0.7975,0.3025,15
23160,1,-147,-29.5,7.73676,0.489086,0.7975,0.3025,15
23161,0,-147.5,-29,7.75976,0.489086,0.7975,0.3025,15
23161,1,-147,-29,7.77753,0.489086,0.7975,0.3025,15
23162,0,-147.5,-0.5,5.27963,0.489086,0.7975,0.3025,15
23162,1,-147.5,0,5.2807,0.489086,0.7975,0.3025,15
23163,0,-147.5,-0.5,5.27963,0.489086,0.7975,0.3025,15
23163,1,-147,-0.5,5.31998,0.489086,0.7975,0.3025,15
23164,0,-147.5,0,5.2807,0.3025,0.344645,0.7975,14
23164,1,-147,0,5.32099,0.3025,0.344645,0.7975,14
23165,0,-147.5,1,5.2773,0.3025,0.344645,0.7975,14
23165,1,-147.5,1.5,5.27305,0.3025,0.344645,0.7975,14
23166,0,-147.5,1,5.2773,0.3025,0.344645,0.7975,14
23166,1,-147,1,5.31775,0.3025,0.344645,0.7975,14
23167,0,-147.5,1.5,5.27305,0.7975,0.341576,0.3025,34
23167,1,-147,1.5,5.31369,0.7975,0.341576,0.3025,34
23168,0,-147.5,5,5.19562,0.7975,0.341576,0.3025,34
23168,1,-147.5,5.5,5.17775,0.7975,0.341576,0.3025,34
23169,0,-147.5,5,5.19562,0.7975,0.341576,0.3025,34
23169,1,-147,5,5.23903,0.7975,0.341576,0.3025,34
23170,0,-147.5,5.5,5.17775,0.3025,0.7975,0.753819,38
23170,1,-147,5.5,5.22168,0.3025,0.7975,0.753819,38
23171,0,-147.5,35,4.16951,0.3025,0.7975,0.753819,38
23171,1,-147.5,35.5,4.23302,0.3025,0.7975,0.753819,38
23172,0,-147.5,35,4.16951,0.3025,0.7975,0.753819,38
23172,1,-147,35,4.12865,0.3025,0.7975,0.753819,38
23173,0,-147.5,35.5,4.23302,0.3025,0.7975,0.753819,38
23173,1,-147.5,36,4.28961,0.3025,0.7975,0.753819,38
23174,0,-147.5,35.5,4.23302,0.3025,0.7975,0.753819,38
23174,1,-147,35.5,4.18709,0.3025,0.7975,0.753819,38
23175,0,-147.5,36,4.28961,0.732747,0.3025,0.7975,45
23175,1,-147.5,36.5,4.33829,0.732747,0.3025,0.7975,45
23176,0,-147.5,36,4.28961,0.732747,0.3025,0.7975,45
23176,1,-147,36,4.23929,0.732747,0.3025,0.7975,45
23177,0,-147.5,42.5,4.42141,0.732747,0.3025,0.7975,45
23177,1,-147.5,43,4.40073,0.732747,0.3025,0.7975,45
23178,0,-147.5,43,4.40073,0.732747,0.3025,0.7975,45
23178,1,-147.5,43.5,4.37676,0.732747,0.3025,0.7975,45
23179,0,-147.5,43,4.40073,0.732747,0.3025,0.7975,45
23179,1,-147,43,4.35853,0.732747,0.3025,0.7975,45
23180,0,-147.5,43.5,4.37676,0.7975,0.443866,0.3025,47
23180,1,-147.5,44,4.34967,0.7975,0.443866,0.3025,47
23181,0,-147.5,43.5,4.37676,0.7975,0.443866,0.3025,47
23181,1,-147,43.5,4.33778,0.7975,0.443866,0.3025,47
23182,0,-147.5,44,4.34967,0.7975,0.443866,0.3025,47
23182,1,-147,44,4.31396,0.7975,0.443866,0.3025,47
23183,0,-147.5,72.5,3.66304,0.7975,0.443866,0.3025,47
23183,1,-147.5,73,3.6492,0.7975,0.443866,0.3025,47
23184,0,-147.5,72.5,3.66304,0.7975,0.443866,0.3025,47
23184,1,-147,72.5,3.6209,0.7975,0.443866,0.3025,47
23185,0,-147.5,73,3.6492,0.567232,0.3025,0.7975,53
23185,1,-147,73,3.60798,0.567232,0.3025,0.7975,53
23186,0,-147.5,109.5,-2.67925,0.567232,0.3025,0.7975,53
23186,1,-147.5,110,-2.70398,0.567232,0.3025,0.7975,53
23187,0,-147.5,110,-2.70398,0.567232,0.3025,0.7975,53
23187,1,-147.5,110.5,-2.73043,0.567232,0.3025,0.7975,53
23188,0,-147.5,110,-2.70398,0.567232,0.3025,0.7975,53
23188,1,-147,110,-2.7691,0.567232,0.3025,0.7975,53
23189,0,-147.5,110.5,-2.73043,0.45001,0.7975,0.3025,49
23189,1,-147.5,111,-2.75914,0.45001,0.7975,0.3025,49
23190,0,-147.5,110.5,-2.73043,0.45001,0.7975,0.3025,49
23190,1,-147,110.5,-2.79529,0.45001,0.7975,0.3025,49
23191,0,-147.5,111,-2.75914,0.45001,0.7975,0.3025,49
23191,1,-147,111,-2.82391,0.45001,0.7975,0.3025,49
23192,0,-147.5,136.5,-7.22762,0.45001,0.7975,0.3025,49
23192,1,-147.5,137,-7.35234,0.45001,0.7975,0.3025,49
23193,0,-147.5,137,-7.35234,0.45001,0.7975,0.3025,49
23193,1,-147.5,137.5,-7.48009,0.45001,0.7975,0.3025,49
23194,0,-147.5,137,-7.35234,0.45001,0.7975,0.3025,49
23194,1,-147,137,-7.43785,0.45001,0.7975,0.3025,49
23195,0,-147.5,137.5,-7.48009,0.7975,0.3025,0.428939,42
23195,1,-147.5,138,-7.61259,0.7975,0.3025,0.428939,42
23196,0,-147.5,137.5,-7.48009,0.7975,0.3025,0.428939,42
23196,1,-147,137.5,-7.56423,0.7975,0.3025,0.428939,42
23197,0,-147.5,138,-7.61259,0.7975,0.3025,0.428939,42
23197,1,-147,138,-7.69489,0.7975,0.3025,0.428939,42
23198,0,-147.5,159.5,-10.6033,0.7975,0.3025,0.428939,42
23198,1,-147.5,160,-10.6026,0.7975,0.3025,0.428939,42
23199,0,-147.5,159.5,-10.6033,0.7975,0.3025,0.428939,42
23199,1,-147,159.5,-10.5987,0.7975,0.3025,0.428939,42
23200,0,-147.5,160,-10.6026,0.7975,0.609381,0.3025,39
23200,1,-147.5,160.5,-10.6061,0.7975,0.609381,0.3025,39
23201,0,-147.5,160,-10.6026,0.7975,0.609381,0.3025,39
23201,1,-147,160,-10.5994,0.7975,0.609381,0.3025,39
23202,0,-147.5,209.5,-14.4912,0.7975,0.609381,0.3025,39
23202,1,-147.5,210,-14.442,0.7975,0.609381,0.3025,39
23203,0,-147.5,210,-14.442,0.7975,0.609381,0.3025,39
23203,1,-147.5,210.5,-14.3924,0.7975,0.609381,0.3025,39
23204,0,-147.5,210,-14.442,0.7975,0.609381,0.3025,39
23204,1,-147,210,-14.3675,0.7975,0.609381,0.3025,39
23205,0,-147.5,210.5,-14.3924,0.3025,0.7975,0.486014,33
23205,1,-147.5,211,-14.3427,0.3025,0.7975,0.486014,33
23206,0,-147.5,210.5,-14.3924,0.3025,0.7975,0.486014,33
23206,1,-147,210.5,-14.3162,0.3025,0.7975,0.486014,33
23207,0,-147.5,211,-14.3427,0.3025,0.7975,0.486014,33
23207,1,-147,211,-14.2651,0.3025,0.7975,0.486014,33
23208,0,-147,-239,-6.72134,0.3025,0.573377,0.7975,43
23208,1,-147,-238.5,-6.76671,0.3025,0.573377,0.7975,43
23209,0,-147,-238.5,-6.76671,0.3025,0.573377,0.7975,43
23209,1,-147,-238,-6.80914,0.3025,0.573377,0.7975,43
23210,0,-147,-238.5,-6.76671,0.3025,0.573377,0.7975,43
23210,1,-146.5,-238.5,-6.80746,0.3025,0.573377,0.7975,43
23211,0,-147,-238,-6.80914,0.7975,0.71167,0.3025,52
23211,1,-147,-237.5,-6.84842,0.7975,0.71167,0.3025,52
23212,0,-147,-238,-6.80914,0.7975,0.71167,0.3025,52
23212,1,-146.5,-238,-6.85025,0.7975,0.71167,0.3025,52
23213,0,-147,-237.5,-6.84842,0.7975,0.71167,0.3025,52
23213,1,-146.5,-237.5,-6.88954,0.7975,0.71167,0.3025,52
23214,0,-147,-161.5,-7.51565,0.7975,0.71167,0.3025,52
23214,1,-147,-161,-7.52218,0.7975,0.71167,0.3025,52
23215,0,-147,-161.5,-7.51565,0.7975,0.71167,0.3025,52
23215,1,-146.5,-161.5,-7.53427,0.7975,0.71167,0.3025,52
23216,0,-147,-161,-7.52218,0.717815,0.7975,0.3025,44
23216,1,-146.5,-161,-7.54078,0.717815,0.7975,0.3025,44
23217,0,-147,-148,-7.35004,0.717815,0.7975,0.3025,44
23217,1,-147,-147.5,-7.3705,0.717815,0.7975,0.3025,44
23218,0,-147,-147.5,-7.3705,0.717815,0.7975,0.3025,44
23218,1,-147,-147,-7.39473,0.717815,0.7975,0.3025,44
23219,0,-147,-147.5,-7.3705,0.717815,0.7975,0.3025,44
23219,1,-146.5,-147.5,-7.403,0.717815,0.7975,0.3025,44
23220,0,-147,-147,-7.39473,0.7975,0.3025,0.696744,37
23220,1,-147,-146.5,-7.42233,0.7975,0.3025,0.696744,37
23221,0,-147,-147,-7.39473,0.7975,0.3025,0.696744,37
23221,1,-146.5,-147,-7.424,0.7975,0.3025,0.696744,37
23222,0,-147,-146.5,-7.42233,0.7975,0.3025,0.696744,37
23222,1,-146.5,-146.5,-7.44807,0.7975,0.3025,0.696744,37
23223,0,-147,-110.5,-7.57154,0.7975,0.3025,0.696744,37
23223,1,-147,-110,-7.56632,0.7975,0.3025,0.696744,37
23224,0,-147,-110,-7.56632,0.7975,0.3025,0.696744,37
23224,1,-147,-109.5,-7.56664,0.7975,0.3025,0.696744,37
23225,0,-147,-109.5,-7.56664,0.7975,0.3025,0.696744,37
23225,1,-147,-109,-7.57154,0.7975,0.3025,0.696744,37
23226,0,-147,-109.5,-7.56664,0.7975,0.3025,0.696744,37
23226,1,-146.5,-109.5,-7.5722,0.7975,0.3025,0.696744,37
23227,0,-147,-109,-7.57154,0.464937,0.3025,0.7975,40
23227,1,-147,-108.5,-7.58008,0.464937,0.3025,0.7975,40
23228,0,-147,-109,-7.57154,0.464937,0.3025,0.7975,40
23228,1,-146.5,-109,-7.5746,0.464937,0.3025,0.7975,40
23229,0,-147,-108.5,-7.58008,0.464937,0.3025,0.7975,40
23229,1,-146.5,-108.5,-7.58042,0.464937,0.3025,0.7975,40
23230,0,-147,-31,7.58777,0.464937,0.3025,0.7975,40
23230,1,-147,-30.5,7.64127,0.464937,0.3025,0.7975,40
23231,0,-147,-30.5,7.64127,0.464937,0.3025,0.7975,40
23231,1,-147,-30,7.69113,0.464937,0.3025,0.7975,40
23232,0,-147,-30.5,7.64127,0.464937,0.3025,0.7975,40
23232,1,-146.5,-30.5,7.66564,0.464937,0.3025,0.7975,40
23233,0,-147,-30,7.69113,0.7975,0.3025,0.633524,16
23233,1,-147,-29.5,7.73676,0.7975,0.3025,0.633524,16
23234,0,-147,-30,7.69113,0.7975,0.3025,0.633524,16
23234,1,-146.5,-30,7.71165,0.7975,0.3025,0.633524,16
23235,0,-147,-29.5,7.73676,0.7975,0.3025,0.633524,16
23235,1,-147,-29,7.77753,0.7975,0.3025,0.633524,16
23236,0,-147,-29.5,7.73676,0.7975,0.3025,0.633524,16
23236,1,-146.5,-29.5,7.75358,0.7975,0.3025,0.633524,16
23237,0,-147,-29,7.77753,0.489086,0.7975,0.3025,15
23237,1,-147,-28.5,7.81282,0.489086,0.7975,0.3025,15
23238,0,-147,-29,7.77753,0.489086,0.7975,0.3025,15
23238,1,-146.5,-29,7.79086,0.489086,0.7975,0.3025,15
23239,0,-147,-28.5,7.81282,0.489086,0.7975,0.3025,15
23239,1,-146.5,-28.5,7.82292,0.489086,0.7975,0.3025,15
23240,0,-147,-0.5,5.31998,0.489086,0.7975,0.3025,15
23240,1,-147,0,5.32099,0.489086,0.7975,0.3025,15
23241,0,-147,-0.5,5.31998,0.489086,0.7975,0.3025,15
23241,1,-146.5,-0.5,5.35886,0.489086,0.7975,0.3025,15
23242,0,-147,0,5.32099,0.3025,0.344645,0.7975,14
23242,1,-146.5,0,5.3598,0.3025,0.344645,0.7975,14
23243,0,-147,1,5.31775,0.3025,0.344645,0.7975,14
23243,1,-147,1.5,5.31369,0.3025,0.344645,0.7975,14
23244,0,-147,1,5.31775,0.3025,0.344645,0.7975,14
23244,1,-146.5,1,5.35674,0.3025,0.344645,0.7975,14
23245,0,-147,1.5,5.31369,0.7975,0.341576,0.3025,34
23245,1,-146.5,1.5,5.3529,0.7975,0.341576,0.3025,34
23246,0,-147,5,5.23903,0.7975,0.341576,0.3025,34
23246,1,-147,5.5,5.22168,0.7975,0.341576,0.3025,34
23247,0,-147,5,5.23903,0.7975,0.341576,0.3025,34
23247,1,-146.5,5,5.28145,0.7975,0.341576,0.3025,34
23248,0,-147,5.5,5.22168,0.3025,0.7975,0.753819,38
23248,1,-146.5,5.5,5.2647,0.3025,0.7975,0.753819,38
23249,0,-147,34.5,4.06489,0.3025,0.7975,0.753819,38
23249,1,-147,35,4.12865,0.3025,0.7975,0.753819,38
23250,0,-147,34.5,4.06489,0.3025,0.7975,0.753819,38
